country,continent,year,lifeExp,pop,gdpPercap,log_gdp
Rwanda,Africa,1962,43,3051242,597.4730727,6.392709216
Rwanda,Africa,1967,44.1,3451079,510.9637142,6.236298578
Rwanda,Africa,1972,44.6,3992121,590.5806638,6.381106229
Rwanda,Africa,1977,45,4657072,670.0806011,6.507398005
Rwanda,Africa,1982,46.218,5507565,881.5706467,6.781705142
Rwanda,Africa,1987,44.02,6349365,847.991217,6.742870278
Rwanda,Africa,1992,23.599,7290203,737.0685949,6.602680961
Rwanda,Africa,1997,36.087,7212583,589.9445051,6.380028473
Rwanda,Africa,2002,43.413,7852401,785.6537648,6.666516193
Rwanda,Africa,2007,46.242,8860588,863.0884639,6.760517193
Sao Tome and Principe,Africa,1952,46.471,60011,879.5835855,6.779448597
Sao Tome and Principe,Africa,1957,48.945,61325,860.7369026,6.757788886
Sao Tome and Principe,Africa,1962,51.893,65345,1071.551119,6.976862522
Sao Tome and Principe,Africa,1967,54.425,70787,1384.840593,7.233340317
Sao Tome and Principe,Africa,1972,56.48,76595,1532.985254,7.33497226
Sao Tome and Principe,Africa,1977,58.55,86796,1737.561657,7.460238063
Sao Tome and Principe,Africa,1982,60.351,98593,1890.218117,7.544447507
Sao Tome and Principe,Africa,1987,61.728,110812,1516.525457,7.324177114
Sao Tome and Principe,Africa,1992,62.742,125911,1428.777814,7.264574682
Sao Tome and Principe,Africa,1997,63.306,145608,1339.076036,7.19973513
Sao Tome and Principe,Africa,2002,64.337,170372,1353.09239,7.210147911
Sao Tome and Principe,Africa,2007,65.528,199579,1598.435089,7.37678036
Saudi Arabia,Asia,1952,39.875,4005677,6459.554823,8.773315682
Saudi Arabia,Asia,1957,42.868,4419650,8157.591248,9.006704214
Saudi Arabia,Asia,1962,45.914,4943029,11626.41975,9.361035352
Saudi Arabia,Asia,1967,49.901,5618198,16903.04886,9.735249291
Saudi Arabia,Asia,1972,53.886,6472756,24837.42865,10.12010701
Saudi Arabia,Asia,1977,58.69,8128505,34167.7626,10.43903786
Saudi Arabia,Asia,1982,63.012,11254672,33693.17525,10.42505058
Saudi Arabia,Asia,1987,66.295,14619745,21198.26136,9.961674446
Saudi Arabia,Asia,1992,68.768,16945857,24841.61777,10.12027566
Saudi Arabia,Asia,1997,70.533,21229759,20586.69019,9.932400039
Saudi Arabia,Asia,2002,71.626,24501530,19014.54118,9.852959291
Saudi Arabia,Asia,2007,72.777,27601038,21654.83194,9.982983893
Senegal,Africa,1952,37.278,2755589,1450.356983,7.279565
Senegal,Africa,1957,39.329,3054547,1567.653006,7.357334879
Senegal,Africa,1962,41.454,3430243,1654.988723,7.411549474
Senegal,Africa,1967,43.563,3965841,1612.404632,7.385481904
Senegal,Africa,1972,45.815,4588696,1597.712056,7.37632792
Senegal,Africa,1977,48.879,5260855,1561.769116,7.353574506
Senegal,Africa,1982,52.379,6147783,1518.479984,7.325465103
Senegal,Africa,1987,55.769,7171347,1441.72072,7.273592624
Senegal,Africa,1992,58.196,8307920,1367.899369,7.221031535
Senegal,Africa,1997,60.187,9535314,1392.368347,7.238761423
Senegal,Africa,2002,61.6,10870037,1519.635262,7.326225626
Senegal,Africa,2007,63.062,12267493,1712.472136,7.445693299
Serbia,Europe,1952,57.996,6860147,3581.459448,8.183525663
Serbia,Europe,1957,61.685,7271135,4981.090891,8.5134042
Serbia,Europe,1962,64.531,7616060,6289.629157,8.74665739
Serbia,Europe,1967,66.914,7971222,7991.707066,8.986159666
Serbia,Europe,1972,68.7,8313288,10522.06749,9.261229996
Serbia,Europe,1977,70.3,8686367,12980.66956,9.471216573
Serbia,Europe,1982,70.162,9032824,15181.0927,9.627806031
Serbia,Europe,1987,71.218,9230783,15870.87851,9.672241169
Serbia,Europe,1992,71.659,9826397,9325.068238,9.140461562
Serbia,Europe,1997,72.232,10336594,7914.320304,8.976429094
Serbia,Europe,2002,73.213,10111559,7236.075251,8.886834246
Serbia,Europe,2007,74.002,10150265,9786.534714,9.188762711
Sierra Leone,Africa,1952,30.331,2143249,879.7877358,6.779680669
Sierra Leone,Africa,1957,31.57,2295678,1004.484437,6.912229691
Sierra Leone,Africa,1962,32.767,2467895,1116.639877,7.018079345
Sierra Leone,Africa,1967,34.113,2662190,1206.043465,7.095100417
Sierra Leone,Africa,1972,35.4,2879013,1353.759762,7.210641009
Sierra Leone,Africa,1977,36.788,3140897,1348.285159,7.206588811
Sierra Leone,Africa,1982,38.445,3464522,1465.010784,7.289617883
Sierra Leone,Africa,1987,40.006,3868905,1294.447788,7.165839465
Sierra Leone,Africa,1992,38.333,4260884,1068.696278,6.974194753
Sierra Leone,Africa,1997,39.897,4578212,574.6481576,6.353757954
Sierra Leone,Africa,2002,41.012,5359092,699.489713,6.550351088
Sierra Leone,Africa,2007,42.568,6144562,862.5407561,6.759882401
Singapore,Asia,1952,60.396,1127000,2315.138227,7.747224674
Singapore,Asia,1957,63.179,1445929,2843.104409,7.952651836
Singapore,Asia,1962,65.798,1750200,3674.735572,8.209236456
Singapore,Asia,1967,67.946,1977600,4977.41854,8.51266667
Singapore,Asia,1972,69.521,2152400,8597.756202,9.059256541
Singapore,Asia,1977,70.795,2325300,11210.08948,9.324569498
Singapore,Asia,1982,71.76,2651869,15169.16112,9.627019772
Singapore,Asia,1987,73.56,2794552,18861.53081,9.84487972
Singapore,Asia,1992,75.788,3235865,24769.8912,10.11738413
Singapore,Asia,1997,77.158,3802309,33519.4766,10.41988194
Singapore,Asia,2002,78.77,4197776,36023.1054,10.49191583
Singapore,Asia,2007,79.972,4553009,47143.17964,10.76094463
Slovak Republic,Europe,1952,64.36,3558137,5074.659104,8.53201463
Slovak Republic,Europe,1957,67.45,3844277,6093.26298,8.71493901
Slovak Republic,Europe,1962,70.33,4237384,7481.107598,8.920136135
Slovak Republic,Europe,1967,70.98,4442238,8412.902397,9.037521806
Slovak Republic,Europe,1972,70.35,4593433,9674.167626,9.177214481
Slovak Republic,Europe,1977,70.45,4827803,10922.66404,9.298595179
Slovak Republic,Europe,1982,70.8,5048043,11348.54585,9.336844896
Slovak Republic,Europe,1987,71.08,5199318,12037.26758,9.395762748
Slovak Republic,Europe,1992,71.38,5302888,9498.467723,9.158885772
Slovak Republic,Europe,1997,72.71,5383010,12126.23065,9.403126208
Slovak Republic,Europe,2002,73.8,5410052,13638.77837,9.520672365
Slovak Republic,Europe,2007,74.663,5447502,18678.31435,9.835118469
Slovenia,Europe,1952,65.57,1489518,4215.041741,8.346414773
Slovenia,Europe,1957,67.85,1533070,5862.276629,8.67629331
Slovenia,Europe,1962,69.15,1582962,7402.303395,8.9095465
Slovenia,Europe,1967,69.18,1646912,9405.489397,9.149048776
Slovenia,Europe,1972,69.82,1694510,12383.4862,9.424119106
Slovenia,Europe,1977,70.97,1746919,15277.03017,9.634105683
Slovenia,Europe,1982,71.063,1861252,17866.72175,9.790695141
Slovenia,Europe,1987,72.25,1945870,18678.53492,9.835130278
Slovenia,Europe,1992,73.64,1999210,14214.71681,9.562033102
Slovenia,Europe,1997,75.13,2011612,17161.10735,9.750400902
Slovenia,Europe,2002,76.66,2011497,20660.01936,9.93595568
Slovenia,Europe,2007,77.926,2009245,25768.25759,10.15689869
Somalia,Africa,1952,32.978,2526994,1135.749842,7.035048366
Somalia,Africa,1957,34.977,2780415,1258.147413,7.137395611
Somalia,Africa,1962,36.981,3080153,1369.488336,7.222192472
Somalia,Africa,1967,38.977,3428839,1284.73318,7.158306334
Somalia,Africa,1972,40.973,3840161,1254.576127,7.134553047
Somalia,Africa,1977,41.974,4353666,1450.992513,7.280003093
Somalia,Africa,1982,42.955,5828892,1176.807031,7.070560144
Somalia,Africa,1987,44.501,6921858,1093.244963,6.996905583
Somalia,Africa,1992,39.658,6099799,926.9602964,6.831910734
Somalia,Africa,1997,43.795,6633514,930.5964284,6.835825701
Somalia,Africa,2002,45.936,7753310,882.0818218,6.78228482
Somalia,Africa,2007,48.159,9118773,926.1410683,6.831026565
South Africa,Africa,1952,45.009,14264935,4725.295531,8.460685384
South Africa,Africa,1957,47.985,16151549,5487.104219,8.610155931
South Africa,Africa,1962,49.951,18356657,5768.729717,8.660207182
South Africa,Africa,1967,51.927,20997321,7114.477971,8.869887138
South Africa,Africa,1972,53.696,23935810,7765.962636,8.957505699
South Africa,Africa,1977,55.527,27129932,8028.651439,8.990771852
South Africa,Africa,1982,58.161,31140029,8568.266228,9.055820684
South Africa,Africa,1987,60.834,35933379,7825.823398,8.965184236
South Africa,Africa,1992,61.888,39964159,7225.069258,8.885312099
South Africa,Africa,1997,60.236,42835005,7479.188244,8.919879542
South Africa,Africa,2002,53.365,44433622,7710.946444,8.950396214
South Africa,Africa,2007,49.339,43997828,9269.657808,9.134501744
Spain,Europe,1952,64.94,28549870,3834.034742,8.251672985
Spain,Europe,1957,66.66,29841614,4564.80241,8.426130508
Spain,Europe,1962,69.69,31158061,5693.843879,8.647140849
Spain,Europe,1967,71.44,32850275,7993.512294,8.986385528
Spain,Europe,1972,73.06,34513161,10638.75131,9.272258398
Spain,Europe,1977,74.39,36439000,13236.92117,9.490765262
Spain,Europe,1982,76.3,37983310,13926.16997,9.541525081
Spain,Europe,1987,76.9,38880702,15764.98313,9.665546502
Spain,Europe,1992,77.57,39549438,18603.06452,9.831081605
Spain,Europe,1997,78.77,39855442,20445.29896,9.925508255
Spain,Europe,2002,79.78,40152517,24835.47166,10.12002822
Spain,Europe,2007,80.941,40448191,28821.0637,10.26886178
Sri Lanka,Asia,1952,57.593,7982342,1083.53203,6.987981382
Sri Lanka,Asia,1957,61.456,9128546,1072.546602,6.977791102
Sri Lanka,Asia,1962,62.192,10421936,1074.47196,6.97958462
Sri Lanka,Asia,1967,64.266,11737396,1135.514326,7.034840978
Sri Lanka,Asia,1972,65.042,13016733,1213.39553,7.101177932
Sri Lanka,Asia,1977,65.949,14116836,1348.775651,7.206952535
Sri Lanka,Asia,1982,68.757,15410151,1648.079789,7.407366125
Sri Lanka,Asia,1987,69.011,16495304,1876.766827,7.537305802
Sri Lanka,Asia,1992,70.379,17587060,2153.739222,7.674960784
Sri Lanka,Asia,1997,70.457,18698655,2664.477257,7.887763166
Sri Lanka,Asia,2002,70.815,19576783,3015.378833,8.011480751
Sri Lanka,Asia,2007,72.396,20378239,3970.095407,8.286545405
Sudan,Africa,1952,38.635,8504667,1615.991129,7.38770375
Sudan,Africa,1957,39.624,9753392,1770.337074,7.478925245
Sudan,Africa,1962,40.87,11183227,1959.593767,7.580492469
Sudan,Africa,1967,42.858,12716129,1687.997641,7.431298278
Sudan,Africa,1972,45.083,14597019,1659.652775,7.414363688
Sudan,Africa,1977,47.8,17104986,2202.988423,7.697570092
Sudan,Africa,1982,50.338,20367053,1895.544073,7.547261186
Sudan,Africa,1987,51.744,24725960,1507.819159,7.31841962
Sudan,Africa,1992,53.556,28227588,1492.197043,7.308004838
Sudan,Africa,1997,55.373,32160729,1632.210764,7.397690672
Sudan,Africa,2002,56.369,37090298,1993.398314,7.597596157
Sudan,Africa,2007,58.556,42292929,2602.394995,7.864187452
Swaziland,Africa,1952,41.407,290243,1148.376626,7.046104595
Swaziland,Africa,1957,43.424,326741,1244.708364,7.126656536
Swaziland,Africa,1962,44.992,370006,1856.182125,7.526277036
Swaziland,Africa,1967,46.633,420690,2613.101665,7.868293172
Swaziland,Africa,1972,49.552,480105,3364.836625,8.12113469
Swaziland,Africa,1977,52.537,551425,3781.410618,8.237852398
Swaziland,Africa,1982,55.561,649901,3895.384018,8.267547546
Swaziland,Africa,1987,57.678,779348,3984.839812,8.290252393
Swaziland,Africa,1992,58.474,962344,3553.0224,8.175553901
Swaziland,Africa,1997,54.289,1054486,3876.76846,8.262757214
Swaziland,Africa,2002,43.869,1130269,4128.116943,8.325576636
Swaziland,Africa,2007,39.613,1133066,4513.480643,8.414823896
Sweden,Europe,1952,71.86,7124673,8527.844662,9.051091931
Sweden,Europe,1957,72.49,7363802,9911.878226,9.201489138
Sweden,Europe,1962,73.37,7561588,12329.44192,9.419745333
Sweden,Europe,1967,74.16,7867931,15258.29697,9.632878698
Sweden,Europe,1972,74.72,8122293,17832.02464,9.788751257
Sweden,Europe,1977,75.44,8251648,18855.72521,9.844571871
Sweden,Europe,1982,76.42,8325260,20667.38125,9.936311951
Sweden,Europe,1987,77.19,8421403,23586.92927,10.06844799
Sweden,Europe,1992,78.16,8718867,23880.01683,10.08079727
Sweden,Europe,1997,79.39,8897619,25266.59499,10.13723845
Sweden,Europe,2002,80.04,8954175,29341.63093,10.28676264
Sweden,Europe,2007,80.884,9031088,33859.74835,10.42998222
Switzerland,Europe,1952,69.62,4815000,14734.23275,9.597928824
Switzerland,Europe,1957,70.56,5126000,17909.48973,9.793086004
Switzerland,Europe,1962,71.32,5666000,20431.0927,9.924813171
Switzerland,Europe,1967,72.77,6063000,22966.14432,10.04177642
Switzerland,Europe,1972,73.78,6401400,27195.11304,10.21079257
Switzerland,Europe,1977,75.39,6316424,26982.29052,10.20293602
Switzerland,Europe,1982,76.21,6468126,28397.71512,10.25406397
Switzerland,Europe,1987,77.41,6649942,30281.70459,10.318299
Switzerland,Europe,1992,78.03,6995447,31871.5303,10.36946842
Switzerland,Europe,1997,79.37,7193761,32135.32301,10.37771111
Switzerland,Europe,2002,80.62,7361757,34480.95771,10.4481625
Switzerland,Europe,2007,81.701,7554661,37506.41907,10.53226737
Syria,Asia,1952,45.883,3661549,1643.485354,7.404574482
Syria,Asia,1957,48.284,4149908,2117.234893,7.657866221
Syria,Asia,1962,50.305,4834621,2193.037133,7.693042681
Syria,Asia,1967,53.655,5680812,1881.923632,7.540049741
Syria,Asia,1972,57.296,6701172,2571.423014,7.852214727
Syria,Asia,1977,61.195,7932503,3195.484582,8.069494024
Syria,Asia,1982,64.59,9410494,3761.837715,8.232662871
Syria,Asia,1987,66.974,11242847,3116.774285,8.044553863
Syria,Asia,1992,69.249,13219062,3340.542768,8.113888578
Syria,Asia,1997,71.527,15081016,4014.238972,8.297603062
Syria,Asia,2002,73.053,17155814,4090.925331,8.316526466
Syria,Asia,2007,74.143,19314747,4184.548089,8.339153994
Taiwan,Asia,1952,58.5,8550362,1206.947913,7.095850066
Taiwan,Asia,1957,62.4,10164215,1507.86129,7.318447562
Taiwan,Asia,1962,65.2,11918938,1822.879028,7.508172414
Taiwan,Asia,1967,67.5,13648692,2643.858681,7.879994751
Taiwan,Asia,1972,69.39,15226039,4062.523897,8.309559709
Taiwan,Asia,1977,70.59,16785196,5596.519826,8.629900224
Taiwan,Asia,1982,72.16,18501390,7426.354774,8.912790408
Taiwan,Asia,1987,73.4,19757799,11054.56175,9.31059845
Taiwan,Asia,1992,74.26,20686918,15215.6579,9.630080302
Taiwan,Asia,1997,75.25,21628605,20206.82098,9.913775499
Taiwan,Asia,2002,76.99,22454239,23235.42329,10.05343326
Taiwan,Asia,2007,78.4,23174294,28718.27684,10.26528902
Tanzania,Africa,1952,41.215,8322925,716.6500721,6.574587677
Tanzania,Africa,1957,42.974,9452826,698.5356073,6.548986154
Tanzania,Africa,1962,44.246,10863958,722.0038073,6.582030412
Tanzania,Africa,1967,45.757,12607312,848.2186575,6.743138453
Tanzania,Africa,1972,47.62,14706593,915.9850592,6.820000054
Tanzania,Africa,1977,49.919,17129565,962.4922932,6.869526059
Tanzania,Africa,1982,50.608,19844382,874.2426069,6.773357919
Tanzania,Africa,1987,51.535,23040630,831.8220794,6.723618571
Tanzania,Africa,1992,50.44,26605473,825.682454,6.716210261
Tanzania,Africa,1997,48.466,30686889,789.1862231,6.671002317
Tanzania,Africa,2002,49.651,34593779,899.0742111,6.80136558
Tanzania,Africa,2007,52.517,38139640,1107.482182,7.009844413
Thailand,Asia,1952,50.848,21289402,757.7974177,6.630416091
Thailand,Asia,1957,53.63,25041917,793.5774148,6.676551096
Thailand,Asia,1962,56.061,29263397,1002.199172,6.909952036
Thailand,Asia,1967,58.285,34024249,1295.46066,7.166621633
Thailand,Asia,1972,60.405,39276153,1524.358936,7.329329231
Thailand,Asia,1977,62.494,44148285,1961.224635,7.581324371
Thailand,Asia,1982,64.597,48827160,2393.219781,7.780394927
Thailand,Asia,1987,66.084,52910342,2982.653773,8.000568711
Thailand,Asia,1992,67.298,56667095,4616.896545,8.437478015
Thailand,Asia,1997,67.521,60216677,5852.625497,8.674645642
Thailand,Asia,2002,68.564,62806748,5913.187529,8.68494031
Thailand,Asia,2007,70.616,65068149,7458.396327,8.917095701
Togo,Africa,1952,38.596,1219113,859.8086567,6.756709872
Togo,Africa,1957,41.208,1357445,925.9083202,6.830775223
Togo,Africa,1962,43.922,1528098,1067.53481,6.973107353
Togo,Africa,1967,46.769,1735550,1477.59676,7.298172236
Togo,Africa,1972,49.759,2056351,1649.660188,7.408324599
Togo,Africa,1977,52.887,2308582,1532.776998,7.334836401
Togo,Africa,1982,55.471,2644765,1344.577953,7.203835453
Togo,Africa,1987,56.941,3154264,1202.201361,7.091909623
Togo,Africa,1992,58.061,3747553,1034.298904,6.941479089
Togo,Africa,1997,58.39,4320890,982.2869243,6.889883449
Togo,Africa,2002,57.561,4977378,886.2205765,6.786965877
Togo,Africa,2007,58.42,5701579,882.9699438,6.783291161
Trinidad and Tobago,Americas,1952,59.1,662850,3023.271928,8.014094944
Trinidad and Tobago,Americas,1957,61.8,764900,4100.3934,8.318838199
Trinidad and Tobago,Americas,1962,64.9,887498,4997.523971,8.516697863
Trinidad and Tobago,Americas,1967,65.4,960155,5621.368472,8.634330414
Trinidad and Tobago,Americas,1972,65.9,975199,6619.551419,8.797782885
Trinidad and Tobago,Americas,1977,68.3,1039009,7899.554209,8.974561608
Trinidad and Tobago,Americas,1982,68.832,1116479,9119.528607,9.118173394
Trinidad and Tobago,Americas,1987,69.582,1191336,7388.597823,8.907693256
Trinidad and Tobago,Americas,1992,69.862,1183669,7370.990932,8.905307431
Trinidad and Tobago,Americas,1997,69.465,1138101,8792.573126,9.081662681
Trinidad and Tobago,Americas,2002,68.976,1101832,11460.60023,9.346670365
Trinidad and Tobago,Americas,2007,69.819,1056608,18008.50924,9.798599661
Tunisia,Africa,1952,44.6,3647735,1468.475631,7.291980156
Tunisia,Africa,1957,47.1,3950849,1395.232468,7.240816324
Tunisia,Africa,1962,49.579,4286552,1660.30321,7.414755521
Tunisia,Africa,1967,52.053,4786986,1932.360167,7.566497419
Tunisia,Africa,1972,55.602,5303507,2753.285994,7.920550384
Tunisia,Africa,1977,59.837,6005061,3120.876811,8.04586927
Tunisia,Africa,1982,64.048,6734098,3560.233174,8.17758132
Tunisia,Africa,1987,66.894,7724976,3810.419296,8.245494514
Tunisia,Africa,1992,70.001,8523077,4332.720164,8.373950837
Tunisia,Africa,1997,71.973,9231669,4876.798614,8.492244262
Tunisia,Africa,2002,73.042,9770575,5722.895655,8.65223019
Tunisia,Africa,2007,73.923,10276158,7092.923025,8.866852809
Turkey,Europe,1952,43.585,22235677,1969.10098,7.585332362
Turkey,Europe,1957,48.079,25670939,2218.754257,7.704701172
Turkey,Europe,1962,52.098,29788695,2322.869908,7.750558729
Turkey,Europe,1967,54.336,33411317,2826.356387,7.946743665
Turkey,Europe,1972,57.005,37492953,3450.69638,8.146331339
Turkey,Europe,1977,59.507,42404033,4269.122326,8.359163541
Turkey,Europe,1982,61.036,47328791,4241.356344,8.35263839
Turkey,Europe,1987,63.108,52881328,5089.043686,8.534845211
Turkey,Europe,1992,66.146,58179144,5678.348271,8.644415672
Turkey,Europe,1997,68.835,63047647,6601.429915,8.795041558
Turkey,Europe,2002,70.845,67308928,6508.085718,8.780800639
Turkey,Europe,2007,71.777,71158647,8458.276384,9.042900695
Uganda,Africa,1952,39.978,5824797,734.753484,6.599535047
Uganda,Africa,1957,42.571,6675501,774.3710692,6.652051176
Uganda,Africa,1962,45.344,7688797,767.2717398,6.642841028
Uganda,Africa,1967,48.051,8900294,908.9185217,6.812255455
Uganda,Africa,1972,51.016,10190285,950.735869,6.857236284
Uganda,Africa,1977,50.35,11457758,843.7331372,6.737836256
Uganda,Africa,1982,49.849,12939400,682.2662268,6.525419944
Uganda,Africa,1987,51.509,15283050,617.7244065,6.426042414
Uganda,Africa,1992,48.825,18252190,644.1707969,6.467963904
Uganda,Africa,1997,44.578,21210254,816.559081,6.705099269
Uganda,Africa,2002,47.813,24739869,927.7210018,6.832731043
Uganda,Africa,2007,51.542,29170398,1056.380121,6.962603363
United Kingdom,Europe,1952,69.18,50430000,9979.508487,9.208289118
United Kingdom,Europe,1957,70.42,51430000,11283.17795,9.331068219
United Kingdom,Europe,1962,70.76,53292000,12477.17707,9.43165642
United Kingdom,Europe,1967,71.36,54959000,14142.85089,9.556964538
United Kingdom,Europe,1972,72.01,56079000,15895.11641,9.673767197
United Kingdom,Europe,1977,72.76,56179000,17428.74846,9.765876332
United Kingdom,Europe,1982,74.04,56339704,18232.42452,9.810956855
United Kingdom,Europe,1987,75.007,56981620,21664.78767,9.983443534
United Kingdom,Europe,1992,76.42,57866349,22705.09254,10.03034452
United Kingdom,Europe,1997,77.218,58808266,26074.53136,10.16871431
United Kingdom,Europe,2002,78.471,59912431,29478.99919,10.2914334
United Kingdom,Europe,2007,79.425,60776238,33203.26128,10.41040338
United States,Americas,1952,68.44,157553000,13990.48208,9.546132526
United States,Americas,1957,69.49,171984000,14847.12712,9.605561666
United States,Americas,1962,70.21,186538000,16173.14586,9.691107483
United States,Americas,1967,70.76,198712000,19530.36557,9.879725742
United States,Americas,1972,71.34,209896000,21806.03594,9.989942088
United States,Americas,1977,73.38,220239000,24072.63213,10.08883088
United States,Americas,1982,74.65,232187835,25009.55914,10.1270134
United States,Americas,1987,75.02,242803533,29884.35041,10.30509022
United States,Americas,1992,76.09,256894189,32003.93224,10.37361406
United States,Americas,1997,76.81,272911760,35767.43303,10.48479307
United States,Americas,2002,77.31,287675526,39097.09955,10.57380356
United States,Americas,2007,78.242,301139947,42951.65309,10.66783042
Uruguay,Americas,1952,66.071,2252965,5716.766744,8.65115867
Uruguay,Americas,1957,67.044,2424959,6150.772969,8.724333039
Uruguay,Americas,1962,68.253,2598466,5603.357717,8.631121289
Uruguay,Americas,1967,68.468,2748579,5444.61962,8.602383174
Uruguay,Americas,1972,68.673,2829526,5703.408898,8.648819327
Uruguay,Americas,1977,69.481,2873520,6504.339663,8.780224874
Uruguay,Americas,1982,70.805,2953997,6920.223051,8.842203281
Uruguay,Americas,1987,71.918,3045153,7452.398969,8.916291269
Uruguay,Americas,1992,72.752,3149262,8137.004775,9.004177428
Uruguay,Americas,1997,74.223,3262838,9230.240708,9.130240406
Uruguay,Americas,2002,75.307,3363085,7727.002004,8.952476227
Uruguay,Americas,2007,76.384,3447496,10611.46299,9.26969011
Venezuela,Americas,1952,55.088,5439568,7689.799761,8.947650023
Venezuela,Americas,1957,57.907,6702668,9802.466526,9.190389319
Venezuela,Americas,1962,60.77,8143375,8422.974165,9.038718271
Venezuela,Americas,1967,63.479,9709552,9541.474188,9.16340328
Venezuela,Americas,1972,65.712,11515649,10505.25966,9.259631331
Venezuela,Americas,1977,67.456,13503563,13143.95095,9.483716928
Venezuela,Americas,1982,68.557,15620766,11152.41011,9.319410907
Venezuela,Americas,1987,70.19,17910182,9883.584648,9.198630544
Venezuela,Americas,1992,71.15,20265563,10733.92631,9.281164688
Venezuela,Americas,1997,72.146,22374398,10165.49518,9.226754439
Venezuela,Americas,2002,72.766,24287670,8605.047831,9.060104267
Venezuela,Americas,2007,73.747,26084662,11415.80569,9.342754138
Vietnam,Asia,1952,40.412,26246839,605.0664917,6.405338356
Vietnam,Asia,1957,42.887,28998543,676.2854478,6.516615247
Vietnam,Asia,1962,45.363,33796140,772.0491602,6.649048227
Vietnam,Asia,1967,47.838,39463910,637.1232887,6.456963183
Vietnam,Asia,1972,50.254,44655014,699.5016441,6.550368144
Vietnam,Asia,1977,55.764,50533506,713.5371196,6.57023446
Vietnam,Asia,1982,58.816,56142181,707.2357863,6.561364113
Vietnam,Asia,1987,62.82,62826491,820.7994449,6.710278798
Vietnam,Asia,1992,67.662,69940728,989.0231487,6.896717738
Vietnam,Asia,1997,70.672,76048996,1385.896769,7.234102696
Vietnam,Asia,2002,73.017,80908147,1764.456677,7.47559809
Vietnam,Asia,2007,74.249,85262356,2441.576404,7.800399177
West Bank and Gaza,Asia,1952,43.16,1030585,1515.592329,7.323561618
West Bank and Gaza,Asia,1957,45.671,1070439,1827.067742,7.510467634
West Bank and Gaza,Asia,1962,48.127,1133134,2198.956312,7.695738123
West Bank and Gaza,Asia,1967,51.631,1142636,2649.715007,7.882207369
West Bank and Gaza,Asia,1972,56.532,1089572,3133.409277,8.049876917
West Bank and Gaza,Asia,1977,60.765,1261091,3682.831494,8.211437163
West Bank and Gaza,Asia,1982,64.406,1425876,4336.032082,8.374714942
West Bank and Gaza,Asia,1987,67.046,1691210,5107.197384,8.538406076
West Bank and Gaza,Asia,1992,69.718,2104779,6017.654756,8.702452887
West Bank and Gaza,Asia,1997,71.096,2826046,7110.667619,8.869351417
West Bank and Gaza,Asia,2002,72.37,3389578,4515.487575,8.41526845
West Bank and Gaza,Asia,2007,73.422,4018332,3025.349798,8.014781999
"Yemen, Rep.",Asia,1952,32.548,4963829,781.7175761,6.661493519
"Yemen, Rep.",Asia,1957,33.97,5498090,804.8304547,6.69063164
"Yemen, Rep.",Asia,1962,35.18,6120081,825.6232006,6.716138496
"Yemen, Rep.",Asia,1967,36.984,6740785,862.4421463,6.75976807
"Yemen, Rep.",Asia,1972,39.848,7407075,1265.047031,7.142864579
"Yemen, Rep.",Asia,1977,44.175,8403990,1829.765177,7.511942919
"Yemen, Rep.",Asia,1982,49.113,9657618,1977.55701,7.589617529
"Yemen, Rep.",Asia,1987,52.922,11219340,1971.741538,7.586672461
"Yemen, Rep.",Asia,1992,55.599,13367997,1879.496673,7.538759293
"Yemen, Rep.",Asia,1997,58.02,15826497,2117.484526,7.657984119
"Yemen, Rep.",Asia,2002,60.308,18701257,2234.820827,7.711916337
"Yemen, Rep.",Asia,2007,62.698,22211743,2280.769906,7.732268343
Zambia,Africa,1952,42.038,2672000,1147.388831,7.045244058
Zambia,Africa,1957,44.077,3016000,1311.956766,7.179275016
Zambia,Africa,1962,46.023,3421000,1452.725766,7.281196909
Zambia,Africa,1967,47.768,3900000,1777.077318,7.482725338
Zambia,Africa,1972,50.107,4506497,1773.498265,7.480709296
Zambia,Africa,1977,51.386,5216550,1588.688299,7.370663986
Zambia,Africa,1982,51.821,6100407,1408.678565,7.250407356
Zambia,Africa,1987,50.821,7272406,1213.315116,7.101111658
Zambia,Africa,1992,46.1,8381163,1210.884633,7.099106473
Zambia,Africa,1997,40.238,9417789,1071.353818,6.976678378
Zambia,Africa,2002,39.193,10595811,1071.613938,6.976921144
Zambia,Africa,2007,42.384,11746035,1271.211593,7.147725735
Zimbabwe,Africa,1952,48.451,3080907,406.8841148,6.008528415
Zimbabwe,Africa,1957,50.469,3646340,518.7642681,6.251449576
Zimbabwe,Africa,1962,52.358,4277736,527.2721818,6.267716889
Zimbabwe,Africa,1967,53.995,4995432,569.7950712,6.345276772
Zimbabwe,Africa,1972,55.635,5861135,799.3621758,6.683814129
Zimbabwe,Africa,1977,57.674,6642107,685.5876821,6.530276401
Zimbabwe,Africa,1982,60.363,7636524,788.8550411,6.670582579
Zimbabwe,Africa,1987,62.351,9216418,706.1573059,6.559838026
Zimbabwe,Africa,1992,60.377,10704340,693.4207856,6.541637009
Zimbabwe,Africa,1997,46.809,11404948,792.4499603,6.675129362
Zimbabwe,Africa,2002,39.989,11926563,672.0386227,6.510315813
Zimbabwe,Africa,2007,43.487,12311143,469.7092981,6.152113989
